Dia;Sessao;Turno;Horario_Inicio;Bloco;Sala;Ordem;Evento;Código do Resumo;Título;Submissor;Área;Modalidade
Quarta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT02;3;24ª - EAF;202625286;O Projeto Pibid “alfabetização: Leitura e Escrita na Transição da Educação Infantil para o Ensino Fundamental”: as Parlendas na Educação Infantil (parte 1);LEZIANY SILVEIRA DANIEL;Educação;Comunicação Oral
Quarta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT02;4;24ª - EAF;202625291;O Projeto Pibid “alfabetização: Leitura e Escrita na Transição da Educação Infantil para o Ensino Fundamental”: as Parlendas na Educação Infantil (parte 2);LEZIANY SILVEIRA DANIEL;Educação;Comunicação Oral
Quarta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT02;1;24ª - EAF;202624513;O Segredo do Cadeado: Uma Atividade Lúdica para a Filosofia com Crianças;KAREN FRANKLIN DA SILVA;Educação;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências da Terra;CT01;3;24ª - EAF;202623216;O Uso da Metodologia Cts-arte na Produção de Atividades Artísticas na Química Sob a Perspectiva da Arte Asteca;ROBERTO DALMO VARALLO LIMA DE OLIVEIRA;Educação;Comunicação Oral
Quarta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT02;4;24ª - EAF;202625938;Olhar Sobre a Exposição Literária: Uma Intervenção Pedagógica no Âmbito do Pibid Letras – Português;CIBELE NAIDHIG DE SOUZA;Educação;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT01;1;24ª - EAF;202626335;Olhares Sobre a Sala de Aula: Cultura Escolar e Formação Docente no Subprojeto Pibid/física-ufpr;SERGIO CAMARGO;Educação;Comunicação Oral
Quarta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT02;2;24ª - EAF;202626314;Os Desafios e Possibilidades da Formação do Leitor nos Anos Iniciais do Ensino Fundamental I (pibid / Alfabetização);LEZIANY SILVEIRA DANIEL;Educação;Comunicação Oral
Quarta-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT02;3;24ª - EAF;202626091;Perspectivas Sobre a Formação Docente no Pibid Português: Uma Análise das Produções dos Alunos do E.m;CIBELE NAIDHIG DE SOUZA;Educação;Comunicação Oral
Quarta-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT02;4;24ª - EAF;202625641;Pibid - História no Colégio Estadual Professor Nilo Brandão;WILIAN CARLOS CIPRIANI BAROM;Educação;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT01;4;24ª - EAF;202626312;Pibid Alfabetização: o Letramento Literário em Uma Oficina de Literatura no Tempo Ampliado em Curitiba;LEZIANY SILVEIRA DANIEL;Educação;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT01;2;24ª - EAF;202625925;Pibid Geografia e as Oficinas Pedagógicas Como Estratégia Metodológica na Educação Geográfica;KARINA ROUSSENG DAL PONT;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-04;1;24ª - EAF;202625920;Pibid Geografia e os Jogos Como Ferramenta para a Educação Geográfica;KARINA ROUSSENG DAL PONT;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-04;2;24ª - EAF;202625879;Pibid Letras Inglês da Ufpr - Vivências e Aprendizados no Processo de Formação Docente;ANE CIBELE PALMA;Educação;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT01;3;24ª - EAF;202626014;Pibid Letras Inglês da Ufpr – a Inserção da Língua Inglesa em Aulas de Programação e Educação Digital;ANE CIBELE PALMA;Educação;Comunicação Oral
Quarta-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT03;1;24ª - EAF;202625868;Pibid Letras Inglês da Universidade Federal do Paraná: Formação Docente e Reflexões Sobre o Ensino de Língua Inglesa na Escola Pública;ANE CIBELE PALMA;Educação;Comunicação Oral
Quarta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT03;1;24ª - EAF;202625873;Pibid Letras Inglês: Realia, Tecnologias e Experiências do Chão da Escola no Ensino de Língua Inglesa;ANE CIBELE PALMA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-04;3;24ª - EAF;202625935;Pibid Português: Letramentos, Leituras e Educação Socioemocional.;CIBELE NAIDHIG DE SOUZA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-04;4;24ª - EAF;202625616;Pibid-história: Um Caminho Histórico-geográfico e Artístico Pelo Centro de Curitiba;WILIAN CARLOS CIPRIANI BAROM;Educação;Comunicação Oral
Quarta-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT03;2;24ª - EAF;202625765;Plataforma Leia Paraná e o Impacto no Ensino de Alunos Neurodivergentes;CATARINA PORTINHO NAUIACK;Educação;Comunicação Oral
Quarta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT03;3;24ª - EAF;202625929;Potencialidades de Uma Abordagem Crítica Sobre o Marketing de Rede para o Ensino de Conceitos Envolvendo Exponenciais, Logaritmos e Progressões no Pibid;TANIA TERESINHA BRUNS ZIMER;Educação;Comunicação Oral
Quarta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT03;4;24ª - EAF;202625892;Projeto de Intervenção Didática de Sociologia: Democracia, Dinheiro e Representação Política.;NELSON ROSARIO DE SOUZA;Educação;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT01;4;24ª - EAF;202626207;Práticas Instrumentais Coletivas e Musicalização na Infância;RAFAEL STEFANICHEN FERRONATO;Educação;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT01;1;24ª - EAF;202626350;Práticas Investigativas no Ensino de Microbiologia: Explorando o Reino Monera e a Higiene no Cotidiano Escolar;SERGIO CAMARGO;Educação;Comunicação Oral
Quarta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT03;2;24ª - EAF;202626087;Práticas de Letramento e Ensino de Língua Portuguesa: Diagnóstico e Intervenções no Ensino Fundamental;CIBELE NAIDHIG DE SOUZA;Educação;Comunicação Oral
Quarta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT03;3;24ª - EAF;202626230;Quando o Olhar Encontra a Imagem: Recursos Visuais Como Ponte para a Participação de Crianças Autistas na Educação Física Escolar;SIDMAR DOS SANTOS MEURER;Educação;Comunicação Oral
Quarta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT03;4;24ª - EAF;202625738;Quem Sou Eu? Identidade, Raça e Gênero no Processo de Alfabetização.;CELIA RATUSNIAK;Educação;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT01;2;24ª - EAF;202624887;Química Nuclear e Ética Ambiental: Uma Abordagem Interdisciplinar Através da Estética Cyberpunk no Ensino Médio;ROBERTO DALMO VARALLO LIMA DE OLIVEIRA;Educação;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT01;3;24ª - EAF;202626059;Relato de Experiências no Clube de Ciências;CLAUDIA MARIA SALLAI TANHOFFER;Educação;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT01;1;24ª - EAF;202626336;Representações do Cosmos: Experiências Investigativas no Ensino de Astronomia;SERGIO CAMARGO;Educação;Comunicação Oral
Quinta-feira;Sessão 5;Noite;19:00;Ciências da Terra;CT01;1;24ª - EAF;202626367;Resolução de Problemas e Mediação Pedagógica no Ensino de Física: Uma Experiência no Ensino Médio;SERGIO CAMARGO;Educação;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT01;4;24ª - EAF;202625893;Slam e Poesia Marginal: para Além dos Muros da Escola.;NELSON ROSARIO DE SOUZA;Educação;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT01;2;24ª - EAF;202625884;Sonacirema: Uma Introdução Ao Letramento Crítico Sobre Imigração;CATARINA PORTINHO NAUIACK;Educação;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT01;3;24ª - EAF;202624900;Termodinâmica e Impactos Ambientais: Um Relato de Experiência a Partir da Abordagem Cts-a no Pibid;ROBERTO DALMO VARALLO LIMA DE OLIVEIRA;Educação;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT01;4;24ª - EAF;202625740;Textoteca: Práticas de Letramento com Intersecções de Raça e Gênero no Ciclo de Alfabetização;CELIA RATUSNIAK;Educação;Comunicação Oral
Quinta-feira;Sessão 5;Noite;19:20;Ciências da Terra;CT01;2;24ª - EAF;202625974;Trocas de Experiências Entre o Pibid - Biologia e Clubes de Ciências da Rede Napi - Paraná Faz Ciência;CLAUDIA MARIA SALLAI TANHOFFER;Educação;Comunicação Oral
Quinta-feira;Sessão 5;Noite;19:40;Ciências da Terra;CT01;3;24ª - EAF;202625875;Um Panorama da Alfabetização Baseada em Evidências e da Ciência Cognitiva da Leitura;CATARINA PORTINHO NAUIACK;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-03;1;24ª - EAF;202625550;Uma Peça Esquecida: Memória, Trabalho Técnico e Patrimônio Educacional na Anatomia;CLAUDIA MARIA SALLAI TANHOFFER;Educação;Comunicação Oral
Quinta-feira;Sessão 5;Noite;20:00;Ciências da Terra;CT01;4;24ª - EAF;202625906;Vivências da Ginástica para Todos na Educação Física Escolar: Relato de Experiência do Pibid Educação Física - Ufpr;VERA LUIZA MORO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-05;1;24ª - EAF;202625745;Vivências de Leitura e Escrita, Um Olhar Crítico e Sensível Frente as Dificuldades na Alfabetização.;CELIA RATUSNIAK;Educação;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:00;Ciências da Terra;CT02;1;24ª - EAF;202623223;Átomos: o Que os Olhos Não Podem Ver;ROBERTO DALMO VARALLO LIMA DE OLIVEIRA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-05;2;24ª - EAF;202624014;A Monitoria Como Estratégia de Aprendizagem Ativa no Ensino de Biotecnologia Florestal;GIOVANA BOMFIM DE ALCANTARA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-05;3;24ª - EAF;202626194;A Monitoria Como Prática Reflexiva para a Formação Docente em Física;IVANILDA HIGA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-05;4;24ª - EAF;202622965;A Monitoria em Matemática Financeira e Seus Aprendizados;JONATAS DUTRA SALLABERRY;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-03;2;24ª - EAF;202625670;A Monitoria em Neuroanatomia Como Ferramenta de Integração Morfofuncional e Suporte Discente;EDSON ANTONIO TANHOFFER;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-03;3;24ª - EAF;202623092;Atividade em Educação a Distância na Formação em Nutrição: Relato de Experiência de Monitoria em Avaliação Nutricional;ANABELLE RETONDARIO;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-03;4;24ª - EAF;202623368;Bf 126 - Fisiologia Humana - Educação Física: Resultados da Monitoria em 1 2026;ANA MARIA CALIMAN FILADELFI;Educação;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:20;Ciências da Terra;CT02;2;24ª - EAF;202625502;Da Lâmina Ao Raciocínio Clínico: a Monitoria Como Ponte Entre Teoria e Prática em Anatomia Patológica;RAFAELA PIRES ERTHAL MICHELATO;Educação;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:40;Ciências da Terra;CT02;3;24ª - EAF;202625803;Da Quadra À Docência: Reflexões e Aprendizados na Monitoria de Voleibol na Educação Física;MICHAELA CAMARGO;Educação;Comunicação Oral
Quarta-feira;Sessão 5;Noite;20:00;Ciências da Terra;CT02;4;24ª - EAF;202623691;Diários Reflexivos e Monitoria Acadêmica: Experiências de Mediação na Disciplina Fundamentos da Educação Especial;JULIANA CRESPO LOPES;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:10;Ciências Exatas;PA-05;1;24ª - EAF;202625917;Entre Lâminas, Revisões e Práticas: a Experiência da Monitoria em Histologia I na Graduação em Medicina.;CLAUDIA FEIJO ORTOLANI MACHADO;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:30;Ciências Exatas;PA-05;2;24ª - EAF;202625625;Estratégias Didáticas no Ensino de Parasitologia Veterinária: Organização Prática e Uso de Modelos 3d;MARCIA KIYOE SHIMADA;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:50;Ciências Exatas;PA-05;3;24ª - EAF;202625651;Experiência nas Atividades de Monitoria da Disciplina de Recursos Termofototerapêuticos no Curso de Fisioterapia da Ufpr;RACIELE IVANDRA GUARDA KORELO;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;17:10;Ciências Exatas;PA-05;4;24ª - EAF;202626158;Jornal Sociologia & Educação: Relato de Uma Experiência com os Clássicos;MARIANA CORREA DE AZEVEDO;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:10;Ciências Exatas;PA-07;1;24ª - EAF;202624200;Monitoria Acadêmica e Aprendizagem Colaborativa em Língua Italiana I: Experiências de Apoio Pedagógico no Ensino Superior;GABRIELLE CRISTINA BAUMANN SALVATTO;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:30;Ciências Exatas;PA-07;2;24ª - EAF;202626100;Monitoria Acadêmica em Técnica Dietética I do Curso de Nutrição;ANGELICA APARECIDA MAURICIO;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:50;Ciências Exatas;PA-07;3;24ª - EAF;202625036;Monitoria da Disciplina de Física I - Curso Técnico em Petróleo e Gás;ADRIANO RODRIGUES DE MORAES;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;17:10;Ciências Exatas;PA-07;4;24ª - EAF;202626089;Monitoria e Produção de Material Educacional para Disciplina Fisiologia para Fisioterapia I;FERNANDO AUGUSTO LAVEZZO DIAS;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:10;Ciências Exatas;PA-08;1;24ª - EAF;202625910;Monitoria em Bioquímica I para o Curso de Medicina: Ações Desenvolvidas e Percepção Discente;SILVIA MARIA SUTER CORREIA CADENA;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:30;Ciências Exatas;PA-08;2;24ª - EAF;202623292;Monitoria em Esportes Ginásticos: Possibilidades na Formação Docente;LETICIA BARTHOLOMEU DE QUEIROZ LIMA;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:50;Ciências Exatas;PA-08;3;24ª - EAF;202625481;Monitoria em Histologia para o Curso de Medicina;MARIA CRISTINA LEME GODOY DOS SANTOS;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;17:10;Ciências Exatas;PA-08;4;24ª - EAF;202625516;Monitoria em Teorias da Administração Pública – Gp 128: Relato de Experiência;CHRISTIAN MENDEZ ALCANTARA;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:10;Ciências Exatas;PA-09;1;24ª - EAF;202625490;Monitoria na Disciplina de Ergonomia;ELIANA REMOR TEIXEIRA;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:30;Ciências Exatas;PA-09;2;24ª - EAF;202625638;Patogincana e Recursos Digitais: Estratégias de Monitoria no Ensino de Anatomia Patológica;RAFAELA PIRES ERTHAL MICHELATO;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:50;Ciências Exatas;PA-09;3;24ª - EAF;202625874;Relato de Monitoria em Estrutura e Função de Biomoléculas para Biomedicina Bq085 - 2026;DIOGO RICARDO BAZAN DUCATTI;Educação;Comunicação Oral
Terça-feira;Sessão 4;Tarde;17:10;Ciências Exatas;PA-09;4;24ª - EAF;202625802;Seminários Temáticos I - Práticas Corporais de Aventura: Um Relato de Experiência Sobre a Docência Compartilhada;MICHAELA CAMARGO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-07;1;24ª - EAF;202625594;Vivências na Monitoria de Recursos Eletroterapêuticos: Relato de Experiência em Fisioterapia;RACIELE IVANDRA GUARDA KORELO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-07;2;24ª - EAF;202625299;Atuação da Comissão de Orientação Acadêmica Especializada na Mediação do Atendimento Educacional Especializado no Curso de Terapia Ocupacional da Ufpr;GABRIELA CORDEIRO CORREA DO NASCIMENTO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-07;3;24ª - EAF;202625954;Embriologia Comparada: Integração Entre Pesquisa e Ensino por Meio do Desenvolvimento de Recursos Didáticos;FLAVIA SANT ANNA RIOS;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-07;4;24ª - EAF;202623491;Metodologia Dicumba e Aprendizagem em Química: Contribuições para os Processos de Memória e Engajamento Discente;EVERTON BEDIN;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-08;1;24ª - EAF;202623439;Prevalência de Sofrimento Mental nos Acadêmicos de Medicina da Ufpr;MARCELO JOSE DE SOUZA E SILVA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-08;2;24ª - EAF;202625687;A Cultura e a Interculturalidade no Ensino de Língua Polonesa na Escola Municipal “madre Antônia” em Curitiba;ALICJA MARIA GOCZYLA FERREIRA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-08;3;24ª - EAF;202625630;Alfabetização Científica e Tecnológica em Língua Espanhola: Um Estado da Arte nas Bases Portal Periódico Capes e Google Acadêmico;LEONIR LORENZETTI;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-04;1;24ª - EAF;202625629;Alfabetização Científica e Tecnológica em Língua Portuguesa: Um Estado da Arte nas Bases Portal Periódico Capes e Google Acadêmico;LEONIR LORENZETTI;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-08;4;24ª - EAF;202625845;Boas Práticas Educativas em Educação Física: Relatos de Experiência de Um Projeto Licenciar;SERGIO ROBERTO CHAVES JUNIOR;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-04;2;24ª - EAF;202623273;De Cá para Lá, de Lá para Cá: Se a Ginástica Está na Escola a Escola Está na Universidade;LETICIA BARTHOLOMEU DE QUEIROZ LIMA;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-04;3;24ª - EAF;202625998;Desinvisibilizar Saberes: Práticas de Letramento e Numeramento em Diálogo com Mulheres Trabalhadoras da Universidade;CARLA CRISTINA POMPEU;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-04;4;24ª - EAF;202624185;Diversidade Linguístico-cultural e Pragmática na Formação Docente: Experiências de Sensibilização no Programa Licenciar;GABRIELLE CRISTINA BAUMANN SALVATTO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-09;1;24ª - EAF;202625607;Entre Trilhas, Saberes e Corpos: Práticas Corporais Contemporâneas na Formação Inicial em Educação Física no Projeto Licenciar Ufpr;MICHAELA CAMARGO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-09;2;24ª - EAF;202625539;Fatores Que Motivaram o Ingresso e a Permanência de Pessoas Idosas em Um Projeto de Atividades Físicas e Socioculturais: a Relação da Educação Física Escolar Nesse Processo;ROSECLER VENDRUSCOLO;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-09;3;24ª - EAF;202626205;Fibra na Escola: Contribuições do Projeto para a Formação de Licenciandos em Física;IGOR KONIECZNIAK;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-05;1;24ª - EAF;202625560;Formação Inicial de Professores de Física e Investigação Didática: Reflexões a Partir do Programa Licenciar;IVANILDA HIGA;Educação;Comunicação Oral
Terça-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-09;4;24ª - EAF;202624895;Instrumentos de Avaliação em Matemática;GABRIEL DOS SANTOS E SILVA;Educação;Comunicação Oral
Quarta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-05;2;24ª - EAF;202625663;Lazer e Educação: Práticas Corporais de Aventura para Estudantes de Escolas Públicas de Curitiba/pr;CINTHIA LOPES DA SILVA;Educação;Comunicação Oral
